[41:{121f3498,dc322b5}]1,2,7,9,10,12,15,16,22,26,29,31,34,35,37,38,41,42,43,44,45,50,51,54,58,60,62,63,65,67,69,70,71,72,73,76,77,79,82,85,86,
[41:{121f3c90,dc32abd}]1,2,4,7,9,10,15,16,22,29,31,35,37,38,41,42,43,44,45,50,51,54,56,58,60,62,63,64,65,67,69,70,71,72,73,76,77,78,79,82,85,
[41:{120a34c9,dc332b4}]2,5,9,10,12,15,16,17,19,21,22,23,26,29,31,34,37,38,41,42,43,44,45,50,51,54,55,58,60,62,63,65,70,72,76,77,79,82,83,86,89,
[41:{120a3cc1,dc33abc}]2,4,5,9,10,15,16,17,19,21,22,23,29,31,37,38,41,42,43,44,45,50,51,54,55,56,58,60,62,63,64,65,70,72,76,77,78,79,82,83,89,
[41:{121a3489,dc372b5}]2,5,7,9,10,12,15,16,17,19,22,26,29,31,34,38,41,42,43,44,45,50,51,53,54,55,58,60,62,63,65,67,69,70,72,76,77,79,82,86,89,
[41:{121a3c81,dc37abd}]2,4,5,7,9,10,15,16,17,19,22,29,31,38,41,42,43,44,45,50,51,53,54,55,56,58,60,62,63,64,65,67,69,70,72,76,77,78,79,82,89,
[41:{123d341a,dc38095}]1,7,8,9,10,12,15,16,18,26,28,29,31,32,34,35,36,37,41,42,43,44,45,50,51,52,60,63,65,67,68,69,70,71,73,76,77,79,85,86,88,
[41:{123d3c12,dc3889d}]1,4,7,8,9,10,15,16,18,28,29,31,32,35,36,37,41,42,43,44,45,50,51,52,56,60,63,64,65,67,68,69,70,71,73,76,77,78,79,85,88,
[41:{1228344b,dc39094}]5,8,9,10,12,15,16,17,18,19,21,23,26,28,29,31,32,34,36,37,41,42,43,44,45,50,51,52,55,60,63,65,68,70,76,77,79,83,86,88,89,
[41:{12283c43,dc3989c}]4,5,8,9,10,15,16,17,18,19,21,23,28,29,31,32,36,37,41,42,43,44,45,50,51,52,55,56,60,63,64,65,68,70,76,77,78,79,83,88,89,
[41:{1238340b,dc3d095}]5,7,8,9,10,12,15,16,17,18,19,26,28,29,31,32,34,36,41,42,43,44,45,50,51,52,53,55,60,63,65,67,68,69,70,76,77,79,86,88,89,
[41:{12383c03,dc3d89d}]4,5,7,8,9,10,15,16,17,18,19,28,29,31,32,36,41,42,43,44,45,50,51,52,53,55,56,60,63,64,65,67,68,69,70,76,77,78,79,88,89,
[41:{120632d9,dc42220}]2,9,11,12,15,16,17,20,21,22,23,25,26,27,29,30,31,34,35,37,38,39,40,42,43,44,45,49,54,58,62,71,72,76,77,80,82,83,85,86,89,
[41:{121672d8,dc42370}]1,2,9,11,12,16,17,20,22,23,25,26,30,34,35,37,38,39,40,42,43,44,45,49,54,58,59,61,62,63,69,71,72,75,76,77,80,82,83,85,86,
[41:{12063ad1,dc42a28}]2,4,9,11,15,16,17,20,21,22,23,25,27,29,30,31,35,37,38,39,40,42,43,44,45,49,54,56,58,62,64,71,72,76,77,78,80,82,83,85,89,
[41:{12167ad0,dc42b78}]1,2,4,9,11,16,17,20,22,23,25,30,35,37,38,39,40,42,43,44,45,49,54,56,58,59,61,62,63,64,69,71,72,75,76,77,78,80,82,83,85,
[41:{120672c9,dc43224}]2,5,9,11,12,16,17,20,21,22,23,26,27,29,30,31,34,37,38,39,40,42,43,44,45,49,54,55,58,62,65,71,72,75,76,77,80,82,83,86,89,
[41:{12076798,dc43324}]1,2,7,12,13,16,20,21,22,23,26,27,29,30,34,37,38,39,40,42,43,44,45,49,54,55,58,59,62,65,71,72,73,75,76,79,80,81,82,85,86,
[41:{12067ac1,dc43a2c}]2,4,5,9,11,16,17,20,21,22,23,27,29,30,31,37,38,39,40,42,43,44,45,49,54,55,56,58,62,64,65,71,72,75,76,77,78,80,82,83,89,
[41:{12076f90,dc43b2c}]1,2,4,7,13,16,20,21,22,23,27,29,30,37,38,39,40,42,43,44,45,49,54,55,56,58,59,62,64,65,71,72,73,75,76,78,79,80,81,82,85,
[41:{12163299,dc46221}]2,7,9,11,12,15,16,17,20,22,25,26,27,29,30,31,34,35,38,39,40,42,43,44,45,49,53,54,58,62,67,69,71,72,76,77,80,82,85,86,89,
[41:{12163a91,dc46a29}]2,4,7,9,11,15,16,17,20,22,25,27,29,30,31,35,38,39,40,42,43,44,45,49,53,54,56,58,62,64,67,69,71,72,76,77,78,80,82,85,89,
[41:{12167289,dc47225}]2,5,7,9,11,12,16,17,20,22,26,27,29,30,31,34,38,39,40,42,43,44,45,49,53,54,55,58,62,65,67,69,71,72,75,76,77,80,82,86,89,
[41:{12022799,dc47320}]2,7,12,13,15,16,17,19,20,21,22,23,25,26,27,29,30,34,38,39,40,42,43,44,45,49,53,54,55,58,59,62,72,76,79,80,81,82,85,86,89,
[41:{12167a81,dc47a2d}]2,4,5,7,9,11,16,17,20,22,27,29,30,31,38,39,40,42,43,44,45,49,53,54,55,56,58,62,64,65,67,69,71,72,75,76,77,78,80,82,89,
[41:{12022f91,dc47b28}]2,4,7,13,15,16,17,19,20,21,22,23,25,27,29,30,38,39,40,42,43,44,45,49,53,54,55,56,58,59,62,64,72,76,78,79,80,81,82,85,89,
[41:{1224325b,dc48000}]8,9,11,12,15,16,17,18,20,21,23,25,26,27,28,29,30,31,32,34,35,36,37,39,40,42,43,44,45,49,52,68,71,76,77,80,83,85,86,88,89,
[41:{1234725a,dc48150}]1,8,9,11,12,16,17,18,20,23,25,26,28,30,32,34,35,36,37,39,40,42,43,44,45,49,52,59,61,63,68,69,71,75,76,77,80,83,85,86,88,
[41:{12243a53,dc48808}]4,8,9,11,15,16,17,18,20,21,23,25,27,28,29,30,31,32,35,36,37,39,40,42,43,44,45,49,52,56,64,68,71,76,77,78,80,83,85,88,89,
[41:{12347a52,dc48958}]1,4,8,9,11,16,17,18,20,23,25,28,30,32,35,36,37,39,40,42,43,44,45,49,52,56,59,61,63,64,68,69,71,75,76,77,78,80,83,85,88,
[41:{1224724b,dc49004}]5,8,9,11,12,16,17,18,20,21,23,26,27,28,29,30,31,32,34,36,37,39,40,42,43,44,45,49,52,55,65,68,71,75,76,77,80,83,86,88,89,
[41:{1225671a,dc49104}]1,7,8,12,13,16,18,20,21,23,26,27,28,29,30,32,34,36,37,39,40,42,43,44,45,49,52,55,59,65,68,71,73,75,76,79,80,81,85,86,88,
[41:{12247a43,dc4980c}]4,5,8,9,11,16,17,18,20,21,23,27,28,29,30,31,32,36,37,39,40,42,43,44,45,49,52,55,56,64,65,68,71,75,76,77,78,80,83,88,89,
[41:{12256f12,dc4990c}]1,4,7,8,13,16,18,20,21,23,27,28,29,30,32,36,37,39,40,42,43,44,45,49,52,55,56,59,64,65,68,71,73,75,76,78,79,80,81,85,88,
[41:{1234321b,dc4c001}]7,8,9,11,12,15,16,17,18,20,25,26,27,28,29,30,31,32,34,35,36,39,40,42,43,44,45,49,52,53,67,68,69,71,76,77,80,85,86,88,89,
[41:{12343a13,dc4c809}]4,7,8,9,11,15,16,17,18,20,25,27,28,29,30,31,32,35,36,39,40,42,43,44,45,49,52,53,56,64,67,68,69,71,76,77,78,80,85,88,89,
[41:{1234720b,dc4d005}]5,7,8,9,11,12,16,17,18,20,26,27,28,29,30,31,32,34,36,39,40,42,43,44,45,49,52,53,55,65,67,68,69,71,75,76,77,80,86,88,89,
[41:{1220271b,dc4d100}]7,8,12,13,15,16,17,18,19,20,21,23,25,26,27,28,29,30,32,34,36,39,40,42,43,44,45,49,52,53,55,59,68,76,79,80,81,85,86,88,89,
[41:{12347a03,dc4d80d}]4,5,7,8,9,11,16,17,18,20,27,28,29,30,31,32,36,39,40,42,43,44,45,49,52,53,55,56,64,65,67,68,69,71,75,76,77,78,80,88,89,
[41:{12202f13,dc4d908}]4,7,8,13,15,16,17,18,19,20,21,23,25,27,28,29,30,32,36,39,40,42,43,44,45,49,52,53,55,56,59,64,68,76,78,79,80,81,85,88,89,
[41:{12176698,dc53334}]1,2,7,9,12,13,16,20,22,23,26,29,30,34,37,38,40,42,43,44,45,49,51,54,55,58,59,62,63,65,69,71,72,73,75,76,79,80,82,85,86,
[41:{12176e90,dc53b3c}]1,2,4,7,9,13,16,20,22,23,29,30,37,38,40,42,43,44,45,49,51,54,55,56,58,59,62,63,64,65,69,71,72,73,75,76,78,79,80,82,85,
[41:{12122699,dc57330}]2,7,9,12,13,15,16,17,19,20,22,23,25,26,29,30,34,38,40,42,43,44,45,49,51,53,54,55,58,59,62,63,69,72,76,79,80,82,85,86,89,
[41:{12122e91,dc57b38}]2,4,7,9,13,15,16,17,19,20,22,23,25,29,30,38,40,42,43,44,45,49,51,53,54,55,56,58,59,62,63,64,69,72,76,78,79,80,82,85,89,
[41:{1235661a,dc59114}]1,7,8,9,12,13,16,18,20,23,26,28,29,30,32,34,36,37,40,42,43,44,45,49,51,52,55,59,63,65,68,69,71,73,75,76,79,80,85,86,88,
[41:{12356e12,dc5991c}]1,4,7,8,9,13,16,18,20,23,28,29,30,32,36,37,40,42,43,44,45,49,51,52,55,56,59,63,64,65,68,69,71,73,75,76,78,79,80,85,88,
[41:{1230261b,dc5d110}]7,8,9,12,13,15,16,17,18,19,20,23,25,26,28,29,30,32,34,36,40,42,43,44,45,49,51,52,53,55,59,63,68,69,76,79,80,85,86,88,89,
[41:{12302e13,dc5d918}]4,7,8,9,13,15,16,17,18,19,20,23,25,28,29,30,32,36,40,42,43,44,45,49,51,52,53,55,56,59,63,64,68,69,76,78,79,80,85,88,89,
[41:{120e30d9,dc622a0}]2,9,10,11,12,15,16,17,21,22,23,25,26,27,29,31,34,35,37,38,39,42,43,44,45,49,50,54,58,60,62,70,71,72,76,77,82,83,85,86,89,
[41:{121e70d8,dc623f0}]1,2,9,10,11,12,16,17,22,23,25,26,34,35,37,38,39,42,43,44,45,49,50,54,58,59,60,61,62,63,69,70,71,72,75,76,77,82,83,85,86,
[41:{120e38d1,dc62aa8}]2,4,9,10,11,15,16,17,21,22,23,25,27,29,31,35,37,38,39,42,43,44,45,49,50,54,56,58,60,62,64,70,71,72,76,77,78,82,83,85,89,
[41:{121e78d0,dc62bf8}]1,2,4,9,10,11,16,17,22,23,25,35,37,38,39,42,43,44,45,49,50,54,56,58,59,60,61,62,63,64,69,70,71,72,75,76,77,78,82,83,85,
[41:{120e70c9,dc632a4}]2,5,9,10,11,12,16,17,21,22,23,26,27,29,31,34,37,38,39,42,43,44,45,49,50,54,55,58,60,62,65,70,71,72,75,76,77,82,83,86,89,
[41:{120f6598,dc633a4}]1,2,7,10,12,13,16,21,22,23,26,27,29,34,37,38,39,42,43,44,45,49,50,54,55,58,59,60,62,65,70,71,72,73,75,76,79,81,82,85,86,
[41:{120e78c1,dc63aac}]2,4,5,9,10,11,16,17,21,22,23,27,29,31,37,38,39,42,43,44,45,49,50,54,55,56,58,60,62,64,65,70,71,72,75,76,77,78,82,83,89,
[41:{120f6d90,dc63bac}]1,2,4,7,10,13,16,21,22,23,27,29,37,38,39,42,43,44,45,49,50,54,55,56,58,59,60,62,64,65,70,71,72,73,75,76,78,79,81,82,85,
[41:{121e3099,dc662a1}]2,7,9,10,11,12,15,16,17,22,25,26,27,29,31,34,35,38,39,42,43,44,45,49,50,53,54,58,60,62,67,69,70,71,72,76,77,82,85,86,89,
[41:{121e3891,dc66aa9}]2,4,7,9,10,11,15,16,17,22,25,27,29,31,35,38,39,42,43,44,45,49,50,53,54,56,58,60,62,64,67,69,70,71,72,76,77,78,82,85,89,
[41:{121e7089,dc672a5}]2,5,7,9,10,11,12,16,17,22,26,27,29,31,34,38,39,42,43,44,45,49,50,53,54,55,58,60,62,65,67,69,70,71,72,75,76,77,82,86,89,
[41:{120a2599,dc673a0}]2,7,10,12,13,15,16,17,19,21,22,23,25,26,27,29,34,38,39,42,43,44,45,49,50,53,54,55,58,59,60,62,70,72,76,79,81,82,85,86,89,
[41:{121e7881,dc67aad}]2,4,5,7,9,10,11,16,17,22,27,29,31,38,39,42,43,44,45,49,50,53,54,55,56,58,60,62,64,65,67,69,70,71,72,75,76,77,78,82,89,
[41:{120a2d91,dc67ba8}]2,4,7,10,13,15,16,17,19,21,22,23,25,27,29,38,39,42,43,44,45,49,50,53,54,55,56,58,59,60,62,64,70,72,76,78,79,81,82,85,89,
[41:{122c305b,dc68080}]8,9,10,11,12,15,16,17,18,21,23,25,26,27,28,29,31,32,34,35,36,37,39,42,43,44,45,49,50,52,60,68,70,71,76,77,83,85,86,88,89,
[41:{123c705a,dc681d0}]1,8,9,10,11,12,16,17,18,23,25,26,28,32,34,35,36,37,39,42,43,44,45,49,50,52,59,60,61,63,68,69,70,71,75,76,77,83,85,86,88,
[41:{122c3853,dc68888}]4,8,9,10,11,15,16,17,18,21,23,25,27,28,29,31,32,35,36,37,39,42,43,44,45,49,50,52,56,60,64,68,70,71,76,77,78,83,85,88,89,
[41:{123c7852,dc689d8}]1,4,8,9,10,11,16,17,18,23,25,28,32,35,36,37,39,42,43,44,45,49,50,52,56,59,60,61,63,64,68,69,70,71,75,76,77,78,83,85,88,
[41:{122c704b,dc69084}]5,8,9,10,11,12,16,17,18,21,23,26,27,28,29,31,32,34,36,37,39,42,43,44,45,49,50,52,55,60,65,68,70,71,75,76,77,83,86,88,89,
[41:{122d651a,dc69184}]1,7,8,10,12,13,16,18,21,23,26,27,28,29,32,34,36,37,39,42,43,44,45,49,50,52,55,59,60,65,68,70,71,73,75,76,79,81,85,86,88,
[41:{122c7843,dc6988c}]4,5,8,9,10,11,16,17,18,21,23,27,28,29,31,32,36,37,39,42,43,44,45,49,50,52,55,56,60,64,65,68,70,71,75,76,77,78,83,88,89,
[41:{122d6d12,dc6998c}]1,4,7,8,10,13,16,18,21,23,27,28,29,32,36,37,39,42,43,44,45,49,50,52,55,56,59,60,64,65,68,70,71,73,75,76,78,79,81,85,88,
[41:{123c301b,dc6c081}]7,8,9,10,11,12,15,16,17,18,25,26,27,28,29,31,32,34,35,36,39,42,43,44,45,49,50,52,53,60,67,68,69,70,71,76,77,85,86,88,89,
[41:{123c3813,dc6c889}]4,7,8,9,10,11,15,16,17,18,25,27,28,29,31,32,35,36,39,42,43,44,45,49,50,52,53,56,60,64,67,68,69,70,71,76,77,78,85,88,89,
[41:{123c700b,dc6d085}]5,7,8,9,10,11,12,16,17,18,26,27,28,29,31,32,34,36,39,42,43,44,45,49,50,52,53,55,60,65,67,68,69,70,71,75,76,77,86,88,89,
[41:{1228251b,dc6d180}]7,8,10,12,13,15,16,17,18,19,21,23,25,26,27,28,29,32,34,36,39,42,43,44,45,49,50,52,53,55,59,60,68,70,76,79,81,85,86,88,89,
[41:{123c7803,dc6d88d}]4,5,7,8,9,10,11,16,17,18,27,28,29,31,32,36,39,42,43,44,45,49,50,52,53,55,56,60,64,65,67,68,69,70,71,75,76,77,78,88,89,
[41:{12282d13,dc6d988}]4,7,8,10,13,15,16,17,18,19,21,23,25,27,28,29,32,36,39,42,43,44,45,49,50,52,53,55,56,59,60,64,68,70,76,78,79,81,85,88,89,
[41:{121f6498,dc733b4}]1,2,7,9,10,12,13,16,22,23,26,29,34,37,38,42,43,44,45,49,50,51,54,55,58,59,60,62,63,65,69,70,71,72,73,75,76,79,82,85,86,
[41:{121f6c90,dc73bbc}]1,2,4,7,9,10,13,16,22,23,29,37,38,42,43,44,45,49,50,51,54,55,56,58,59,60,62,63,64,65,69,70,71,72,73,75,76,78,79,82,85,
[41:{121a2499,dc773b0}]2,7,9,10,12,13,15,16,17,19,22,23,25,26,29,34,38,42,43,44,45,49,50,51,53,54,55,58,59,60,62,63,69,70,72,76,79,82,85,86,89,
[41:{121a2c91,dc77bb8}]2,4,7,9,10,13,15,16,17,19,22,23,25,29,38,42,43,44,45,49,50,51,53,54,55,56,58,59,60,62,63,64,69,70,72,76,78,79,82,85,89,
[41:{123d641a,dc79194}]1,7,8,9,10,12,13,16,18,23,26,28,29,32,34,36,37,42,43,44,45,49,50,51,52,55,59,60,63,65,68,69,70,71,73,75,76,79,85,86,88,
[41:{123d6c12,dc7999c}]1,4,7,8,9,10,13,16,18,23,28,29,32,36,37,42,43,44,45,49,50,51,52,55,56,59,60,63,64,65,68,69,70,71,73,75,76,78,79,85,88,
[41:{1238241b,dc7d190}]7,8,9,10,12,13,15,16,17,18,19,23,25,26,28,29,32,34,36,42,43,44,45,49,50,51,52,53,55,59,60,63,68,69,70,76,79,85,86,88,89,
[41:{12382c13,dc7d998}]4,7,8,9,10,13,15,16,17,18,19,23,25,28,29,32,36,42,43,44,45,49,50,51,52,53,55,56,59,60,63,64,68,69,70,76,78,79,85,88,89,
[41:{12273712,dc8a80d}]1,4,7,8,12,15,16,20,21,27,28,29,30,31,32,35,37,39,40,41,43,44,45,48,52,54,56,64,65,67,68,71,72,73,76,77,79,80,81,85,88,
[41:{12223752,dc8a958}]1,4,8,12,15,16,17,19,20,21,23,25,28,30,32,35,37,39,40,41,43,44,45,48,52,54,56,59,61,63,64,68,72,76,77,79,80,81,83,85,88,
[41:{12227742,dc8b95c}]1,4,5,8,12,16,17,19,20,21,23,28,30,32,37,39,40,41,43,44,45,48,52,54,55,56,59,61,63,64,65,68,72,75,76,77,79,80,81,83,88,
[41:{12323712,dc8e959}]1,4,7,8,12,15,16,17,19,20,25,28,30,32,35,39,40,41,43,44,45,48,52,53,54,56,59,61,63,64,67,68,69,72,76,77,79,80,81,85,88,
[41:{12223703,dc8f80d}]4,5,7,8,12,15,16,17,19,20,21,27,28,29,30,31,32,39,40,41,43,44,45,48,52,53,54,55,56,64,65,67,68,72,76,77,79,80,81,88,89,
[41:{12327702,dc8f95d}]1,4,5,7,8,12,16,17,19,20,28,30,32,39,40,41,43,44,45,48,52,53,54,55,56,59,61,63,64,65,67,68,69,72,75,76,77,79,80,81,88,
[41:{12373612,dc9a81d}]1,4,7,8,9,12,15,16,20,28,29,30,31,32,35,37,40,41,43,44,45,48,51,52,54,56,63,64,65,67,68,69,71,72,73,76,77,79,80,85,88,
[41:{12223643,dc9b81c}]4,5,8,9,12,15,16,17,19,20,21,23,28,29,30,31,32,37,40,41,43,44,45,48,51,52,54,55,56,63,64,65,68,72,76,77,79,80,83,88,89,
[41:{12323603,dc9f81d}]4,5,7,8,9,12,15,16,17,19,20,28,29,30,31,32,40,41,43,44,45,48,51,52,53,54,55,56,63,64,65,67,68,69,72,76,77,79,80,88,89,
[41:{122f3512,dcaa88d}]1,4,7,8,10,12,15,16,21,27,28,29,31,32,35,37,39,41,43,44,45,48,50,52,54,56,60,64,65,67,68,70,71,72,73,76,77,79,81,85,88,
[41:{122a3552,dcaa9d8}]1,4,8,10,12,15,16,17,19,21,23,25,28,32,35,37,39,41,43,44,45,48,50,52,54,56,59,60,61,63,64,68,70,72,76,77,79,81,83,85,88,
[41:{122a7542,dcab9dc}]1,4,5,8,10,12,16,17,19,21,23,28,32,37,39,41,43,44,45,48,50,52,54,55,56,59,60,61,63,64,65,68,70,72,75,76,77,79,81,83,88,
[41:{123a3512,dcae9d9}]1,4,7,8,10,12,15,16,17,19,25,28,32,35,39,41,43,44,45,48,50,52,53,54,56,59,60,61,63,64,67,68,69,70,72,76,77,79,81,85,88,
[41:{122a3503,dcaf88d}]4,5,7,8,10,12,15,16,17,19,21,27,28,29,31,32,39,41,43,44,45,48,50,52,53,54,55,56,60,64,65,67,68,70,72,76,77,79,81,88,89,
[41:{123a7502,dcaf9dd}]1,4,5,7,8,10,12,16,17,19,28,32,39,41,43,44,45,48,50,52,53,54,55,56,59,60,61,63,64,65,67,68,69,70,72,75,76,77,79,81,88,
[41:{123f3412,dcba89d}]1,4,7,8,9,10,12,15,16,28,29,31,32,35,37,41,43,44,45,48,50,51,52,54,56,60,63,64,65,67,68,69,70,71,72,73,76,77,79,85,88,
[41:{122a3443,dcbb89c}]4,5,8,9,10,12,15,16,17,19,21,23,28,29,31,32,37,41,43,44,45,48,50,51,52,54,55,56,60,63,64,65,68,70,72,76,77,79,83,88,89,
[41:{123a3403,dcbf89d}]4,5,7,8,9,10,12,15,16,17,19,28,29,31,32,41,43,44,45,48,50,51,52,53,54,55,56,60,63,64,65,67,68,69,70,72,76,77,79,88,89,
[41:{12263253,dcca808}]4,8,9,11,12,15,16,17,20,21,23,25,27,28,29,30,31,32,35,37,39,40,43,44,45,48,49,52,54,56,64,68,71,72,76,77,80,83,85,88,89,
[41:{12367252,dcca958}]1,4,8,9,11,12,16,17,20,23,25,28,30,32,35,37,39,40,43,44,45,48,49,52,54,56,59,61,63,64,68,69,71,72,75,76,77,80,83,85,88,
[41:{12267243,dccb80c}]4,5,8,9,11,12,16,17,20,21,23,27,28,29,30,31,32,37,39,40,43,44,45,48,49,52,54,55,56,64,65,68,71,72,75,76,77,80,83,88,89,
[41:{12276712,dccb90c}]1,4,7,8,12,13,16,20,21,23,27,28,29,30,32,37,39,40,43,44,45,48,49,52,54,55,56,59,64,65,68,71,72,73,75,76,79,80,81,85,88,
[41:{12363213,dcce809}]4,7,8,9,11,12,15,16,17,20,25,27,28,29,30,31,32,35,39,40,43,44,45,48,49,52,53,54,56,64,67,68,69,71,72,76,77,80,85,88,89,
[41:{12367203,dccf80d}]4,5,7,8,9,11,12,16,17,20,27,28,29,30,31,32,39,40,43,44,45,48,49,52,53,54,55,56,64,65,67,68,69,71,72,75,76,77,80,88,89,
[41:{12222713,dccf908}]4,7,8,12,13,15,16,17,19,20,21,23,25,27,28,29,30,32,39,40,43,44,45,48,49,52,53,54,55,56,59,64,68,72,76,79,80,81,85,88,89,
[41:{12376612,dcdb91c}]1,4,7,8,9,12,13,16,20,23,28,29,30,32,37,40,43,44,45,48,49,51,52,54,55,56,59,63,64,65,68,69,71,72,73,75,76,79,80,85,88,
[41:{12322613,dcdf918}]4,7,8,9,12,13,15,16,17,19,20,23,25,28,29,30,32,40,43,44,45,48,49,51,52,53,54,55,56,59,63,64,68,69,72,76,79,80,85,88,89,
[41:{122e3053,dcea888}]4,8,9,10,11,12,15,16,17,21,23,25,27,28,29,31,32,35,37,39,43,44,45,48,49,50,52,54,56,60,64,68,70,71,72,76,77,83,85,88,89,
[41:{123e7052,dcea9d8}]1,4,8,9,10,11,12,16,17,23,25,28,32,35,37,39,43,44,45,48,49,50,52,54,56,59,60,61,63,64,68,69,70,71,72,75,76,77,83,85,88,
[41:{122e7043,dceb88c}]4,5,8,9,10,11,12,16,17,21,23,27,28,29,31,32,37,39,43,44,45,48,49,50,52,54,55,56,60,64,65,68,70,71,72,75,76,77,83,88,89,
[41:{122f6512,dceb98c}]1,4,7,8,10,12,13,16,21,23,27,28,29,32,37,39,43,44,45,48,49,50,52,54,55,56,59,60,64,65,68,70,71,72,73,75,76,79,81,85,88,
[41:{123e3013,dcee889}]4,7,8,9,10,11,12,15,16,17,25,27,28,29,31,32,35,39,43,44,45,48,49,50,52,53,54,56,60,64,67,68,69,70,71,72,76,77,85,88,89,
[41:{123e7003,dcef88d}]4,5,7,8,9,10,11,12,16,17,27,28,29,31,32,39,43,44,45,48,49,50,52,53,54,55,56,60,64,65,67,68,69,70,71,72,75,76,77,88,89,
[41:{122a2513,dcef988}]4,7,8,10,12,13,15,16,17,19,21,23,25,27,28,29,32,39,43,44,45,48,49,50,52,53,54,55,56,59,60,64,68,70,72,76,79,81,85,88,89,
[41:{123f6412,dcfb99c}]1,4,7,8,9,10,12,13,16,23,28,29,32,37,43,44,45,48,49,50,51,52,54,55,56,59,60,63,64,65,68,69,70,71,72,73,75,76,79,85,88,
[41:{123a2413,dcff998}]4,7,8,9,10,12,13,15,16,17,19,23,25,28,29,32,43,44,45,48,49,50,51,52,53,54,55,56,59,60,63,64,68,69,70,72,76,79,85,88,89,
[41:{120773c8,dd02265}]1,2,5,11,12,16,20,21,22,26,27,30,31,34,35,37,38,39,40,41,42,44,45,47,54,58,61,62,65,67,71,72,73,75,76,77,80,81,82,83,86,
[41:{12077bc0,dd02a6d}]1,2,4,5,11,16,20,21,22,27,30,31,35,37,38,39,40,41,42,44,45,47,54,56,58,61,62,64,65,67,71,72,73,75,76,77,78,80,81,82,83,
[41:{120233c9,dd06261}]2,5,11,12,15,16,17,19,20,21,22,25,26,27,30,31,34,35,38,39,40,41,42,44,45,47,53,54,58,61,62,67,72,76,77,80,81,82,83,86,89,
[41:{12023bc1,dd06a69}]2,4,5,11,15,16,17,19,20,21,22,25,27,30,31,35,38,39,40,41,42,44,45,47,53,54,56,58,61,62,64,67,72,76,77,78,80,81,82,83,89,
[41:{1225734a,dd08045}]1,5,8,11,12,16,18,20,21,26,27,28,30,31,32,34,35,36,37,39,40,41,42,44,45,47,52,61,65,67,68,71,73,75,76,77,80,81,83,86,88,
[41:{12257b42,dd0884d}]1,4,5,8,11,16,18,20,21,27,28,30,31,32,35,36,37,39,40,41,42,44,45,47,52,56,61,64,65,67,68,71,73,75,76,77,78,80,81,83,88,
[41:{1220334b,dd0c041}]5,8,11,12,15,16,17,18,19,20,21,25,26,27,28,30,31,32,34,35,36,39,40,41,42,44,45,47,52,53,61,67,68,76,77,80,81,83,86,88,89,
[41:{12203b43,dd0c849}]4,5,8,11,15,16,17,18,19,20,21,25,27,28,30,31,32,35,36,39,40,41,42,44,45,47,52,53,56,61,64,67,68,76,77,78,80,81,83,88,89,
[41:{121772c8,dd12275}]1,2,5,9,11,12,16,20,22,26,30,31,34,35,37,38,40,41,42,44,45,47,51,54,58,61,62,63,65,67,69,71,72,73,75,76,77,80,82,83,86,
[41:{120327d8,dd12370}]1,2,12,13,15,16,19,20,21,22,23,25,26,30,34,35,37,38,40,41,42,44,45,47,51,54,58,59,61,62,63,72,73,76,79,80,81,82,83,85,86,
[41:{12177ac0,dd12a7d}]1,2,4,5,9,11,16,20,22,30,31,35,37,38,40,41,42,44,45,47,51,54,56,58,61,62,63,64,65,67,69,71,72,73,75,76,77,78,80,82,83,
[41:{12032fd0,dd12b78}]1,2,4,13,15,16,19,20,21,22,23,25,30,35,37,38,40,41,42,44,45,47,51,54,56,58,59,61,62,63,64,72,73,76,78,79,80,81,82,83,85,
[41:{120367c8,dd13374}]1,2,5,12,13,16,19,20,21,22,23,26,30,34,37,38,40,41,42,44,45,47,51,54,55,58,59,61,62,63,65,72,73,75,76,79,80,81,82,83,86,
[41:{12036fc0,dd13b7c}]1,2,4,5,13,16,19,20,21,22,23,30,37,38,40,41,42,44,45,47,51,54,55,56,58,59,61,62,63,64,65,72,73,75,76,78,79,80,81,82,83,
[41:{121232c9,dd16271}]2,5,9,11,12,15,16,17,19,20,22,25,26,30,31,34,35,38,40,41,42,44,45,47,51,53,54,58,61,62,63,67,69,72,76,77,80,82,83,86,89,
[41:{12132798,dd16371}]1,2,7,12,13,15,16,19,20,22,25,26,30,34,35,38,40,41,42,44,45,47,51,53,54,58,59,61,62,63,67,69,72,73,76,79,80,81,82,85,86,
[41:{12123ac1,dd16a79}]2,4,5,9,11,15,16,17,19,20,22,25,30,31,35,38,40,41,42,44,45,47,51,53,54,56,58,61,62,63,64,67,69,72,76,77,78,80,82,83,89,
[41:{12132f90,dd16b79}]1,2,4,7,13,15,16,19,20,22,25,30,35,38,40,41,42,44,45,47,51,53,54,56,58,59,61,62,63,64,67,69,72,73,76,78,79,80,81,82,85,
[41:{12032789,dd17225}]2,5,7,12,13,15,16,19,20,21,22,26,27,29,30,31,34,38,40,41,42,44,45,47,51,53,54,55,58,62,65,67,72,73,76,79,80,81,82,86,89,
[41:{12136788,dd17375}]1,2,5,7,12,13,16,19,20,22,26,30,34,38,40,41,42,44,45,47,51,53,54,55,58,59,61,62,63,65,67,69,72,73,75,76,79,80,81,82,86,
[41:{12032f81,dd17a2d}]2,4,5,7,13,15,16,19,20,21,22,27,29,30,31,38,40,41,42,44,45,47,51,53,54,55,56,58,62,64,65,67,72,73,76,78,79,80,81,82,89,
